IMDB ID,Budget,Gross,,,,,,,,,,,,,,
tt1213672,"$320,876 ",,,,,,,,,,,,,,,
tt1213832,"$23,190 ",,,,,,,,,,,,,,,
tt1213929,"$10,908 ",,,,,,,,,,,,,,,
tt1214962,"$17,000,000 ","$41,081 ",,,,,,,,,,,,,,
tt1216475,"$200,000,000 ","$191,452,396 ",,,,,,,,,,,,,,
tt1216487,,"EU4,000,000",,,,,,,,,,,,,,
tt1216491,"$5,000,000 ","$2,450,846 ",,,,,,,,,,,,,,
tt1216492,"$19,000,000 ","$25,918,920 ",,,,,,,,,,,,,,
tt1217209,"$185,000,000 ","$237,283,207 ",,,,,,,,,,,,,,
tt1217426,"$1,000,000 ",,,,,,,,,,,,,,,
tt1217578,"$9,280 ",,,,,,,,,,,,,,,
tt1217613,"$70,000,000 ","$83,552,429 ",,,,,,,,,,,,,,
tt1217616,"$9,645 ",,,,,,,,,,,,,,,
tt1219289,"$27,000,000 ","$79,249,455 ",,,,,,,,,,,,,,
tt1219342,"$80,000,000 ","$55,675,313 ",,,,,,,,,,,,,,
tt1219828,"$22,377 ",,,,,,,,,,,,,,,
tt1220198,"$10,000,000 ","$25,464,480 ",,,,,,,,,,,,,,
tt1220213,"$5,000,000 ","$6,174 ",,,,,,,,,,,,,,
tt1220220,"$5,000,000 ","$92,900 ",,,,,,,,,,,,,,
tt1220628,"$1,425,993 ",,,,,,,,,,,,,,,
tt1220634,"$60,000,000 ","$60,128,566 ",,,,,,,,,,,,,,
tt1220888,"$12,000,000 ","$101,882 ",,,,,,,,,,,,,,
tt1221145,,,,,,,,,,,,,,,,
tt1222330,"$10,382 ",,,,,,,,,,,,,,,
tt1222815,"$5,000,000 ","$28,965,459 ",,,,,,,,,,,,,,
tt1222817,"$80,000,000 ","$80,360,843 ","Twoactorsinthismoviehaveplayedthehusbandof<ahref=""/name/nm0000880?ref_=tt_trv_trv"">MeredithBaxter</a>intelevisionseries:<ahref=""/name/nm0748270?ref_=tt_trv_trv"">JohnRubinstein</a>in<ahref=""/title/tt0073992?ref_=tt_trv_trv"">Family</a>(1976)and<ahref=""/name/nm0343447?ref_=tt_trv_trv"">MichaelGross</a>in<ahref=""/title/tt0083413?ref_=tt_trv_trv"">FamilyTies</a>(1982).<ahref=""trivia?ref_=tt_trv_trv""",,,,,,,,,,,,,
tt1223236,"$5,000,000 ","$15,415,270 ",,,,,,,,,,,,,,
tt1223411,"$32,864 ",,,,,,,,,,,,,,,
tt1224366,"$2,606 ",,,,,,,,,,,,,,,
tt1225822,"$8,000,000 ","$10,814,185 ",,,,,,,,,,,,,,
tt1226229,"$60,974,475 ",,,,,,,,,,,,,,,
tt1226232,"$6,000,000 ","$115,862 ",,,,,,,,,,,,,,
tt1226236,,"EU3,600,000",,,,,,,,,,,,,,
tt1226240,"$1,561,577 ",,,,,,,,,,,,,,,
tt1226271,"$10,000,000 ","$449,558 ",,,,,,,,,,,,,,
tt1226273,"$80,000,000 ","$43,313,890 ",,,,,,,,,,,,,,
tt1226681,"$1,500,000 ","$3,478 ",,,,,,,,,,,,,,
tt1226774,,"GBP612,650",,,,,,,,,,,,,,
tt1227183,,,,,,,,,,,,,,,,
tt1227762,"$500,000,000 ",,,,,,,,,,,,,,,
tt1228705,"$200,000,000 ","$312,433,331 ",,,,,,,,,,,,,,
tt1228953,"$234,422 ",,,,,,,,,,,,,,,
tt1229238,"$145,000,000 ","$209,397,903 ",,,,,,,,,,,,,,
tt1229340,"$50,000,000 ","$127,352,707 ",,,,,,,,,,,,,,
tt1229360,"$1,607,276 ",,,,,,,,,,,,,,,
tt1229366,,,,,,,,,,,,,,,,
tt1229381,,"EU20,000,000",,,,,,,,,,,,,,
tt1229390,,,,,,,,,,,,,,,,
tt1229822,"$11,242,660 ",,,,,,,,,,,,,,,
tt1229827,"$19,161,363 ",,,,,,,,,,,,,,,
tt1230130,"$1,200,000 ","$26,484 ",,,,,,,,,,,,,,
tt1230165,,,,,,,,,,,,,,,,
tt1230215,"$20,000,000 ","$607,327 ",,,,,,,,,,,,,,
tt1230414,"$85,000,000 ","$112,735,375 ",,,,,,,,,,,,,,
tt1230448,"$753,515 ",,,,,,,,,,,,,,,
tt1231580,"$75,000,000 ","$219,614,612 ",,,,,,,,,,,,,,
tt1231583,"$65,000,000 ","$100,539,043 ",,,,,,,,,,,,,,
tt1231586,"$154,604 ",,,,,,,,,,,,,,,
tt1231587,"$36,000,000 ","$50,287,556 ",,,,,,,,,,,,,,
tt1232200,"$70,000,000 ","$36,931,089 ",,,,,,,,,,,,,,
tt1232207,"$14,359,793 ",,,,,,,,,,,,,,,
tt1232776,"$373,060 ",,,,,,,,,,,,,,,
tt1232783,"$16,000,000 ","$11,956,207 ",,,,,,,,,,,,,,
tt1232790,"$500,000 ","$32,551 ",,,,,,,,,,,,,,
tt1232829,"$42,000,000 ","$138,447,667 ",,,,,,,,,,,,,,
tt1233192,"$12,000,000 ",,,,,,,,,,,,,,,
tt1233227,"$11,000,000 ","$27,669,413 ",,,,,,,,,,,,,,
tt1233334,"$758,099 ",,,,,,,,,,,,,,,
tt1233381,"$41,343 ",,,,,,,,,,,,,,,
tt1233611,"$102,463 ",,,,,,,,,,,,,,,
tt1234250,,,,,,,,,,,,,,,,
tt1234548,"$25,000,000 ","$32,416,109 ",,,,,,,,,,,,,,
tt1234654,"$4,216,789 ",,,,,,,,,,,,,,,
tt1234719,"$65,000,000 ","$44,806,783 ",,,,,,,,,,,,,,
tt1235058,"$2,694 ",,,,,,,,,,,,,,,
tt1235142,"$3,500,000 ","$5,480 ",,,,,,,,,,,,,,
tt1235166,,"EU12,000,000",,,,,,,,,,,,,,
tt1235170,"$1,000,000 ","$568,366 ",,,,,,,,,,,,,,
tt1235189,"$8,000,000 ","$117,190 ",,,,,,,,,,,,,,
tt1235200,"$5,096 ",,,,,,,,,,,,,,,
tt1235522,"$35,000,000 ","$19,701,164 ",,,,,,,,,,,,,,
tt1235790,"$153,943 ",,,,,,,,,,,,,,,
tt1235796,"$12,000,000 ","$548,934 ",,,,,,,,,,,,,,
tt1235807,"$4,500,000 ",,,,,,,,,,,,,,,
tt1236244,,,,,,,,,,,,,,,,
tt1237838,"$77,126 ",,,,,,,,,,,,,,,
tt1238291,"$13,217 ",,,,,,,,,,,,,,,
tt1238298,"$2,425 ",,,,,,,,,,,,,,,
tt1239357,,,,,,,,,,,,,,,,
tt1239374,,,,,,,,,,,,,,,,
tt1239427,"$152,798 ",,,,,,,,,,,,,,,
tt1240979,,,,,,,,,,,,,,,,
tt1240982,"$49,900,000 ","$21,596,445 ",,,,,,,,,,,,,,
tt1241316,,,,,,,,,,,,,,,,
tt1242460,"$7,000,000 ","$1,738,692 ",,,,,,,,,,,,,,
tt1242530,"$257,868 ",,,,,,,,,,,,,,,
tt1242545,"$55,804 ",,,,,,,,,,,,,,,
tt1242599,"$17,000 ","$167,242 ",,,,,,,,,,,,,,
tt1243957,"$100,000,000 ","$67,631,157 ",,,,,,,,,,,,,,
tt1243974,"$37,000,000 ","$20,991,497 ",,,,,,,,,,,,,,
tt1244659,"$31,000,000 ","$11,854,694 ",,,,,,,,,,,,,,
tt1244668,,"EU4,000,000",,,,,,,,,,,,,,
tt1244754,"$12,500,000 ","$6,783,129 ",,,,,,,,,,,,,,
tt1245369,"$19,459 ",,,,,,,,,,,,,,,
tt1245492,"$32,000,000 ","$101,470,202 ",,,,,,,,,,,,,,
tt1245526,"$58,000,000 ","$90,380,162 ",,,,,,,,,,,,,,
tt1245732,,,,,,,,,,,,,,,,
tt1245774,,,,,,,,,,,,,,,,
tt1246588,"$250,000 ",,,,,,,,,,,,,,,
tt1247397,"$3,898 ",,,,,,,,,,,,,,,
tt1247640,,"EU12,000,000",,,,,,,,,,,,,,
tt1247644,"$15,000 ","$76,382 ",,,,,,,,,,,,,,
tt1247662,"$8,000,000 ","$100,503 ",,,,,,,,,,,,,,
tt1247667,"$1,000,000 ","$1,039,034 ",,,,,,,,,,,,,,
tt1247683,,,,,,,,,,,,,,,,
tt1247690,"$30,000,000 ","$176,305 ",,,,,,,,,,,,,,
tt1247692,"$5,100,000 ","$189,332 ",,,,,,,,,,,,,,
tt1247704,,,,,,,,,,,,,,,,
tt1249158,,,,,,,,,,,,,,,,
tt1249414,,,,,,,,,,,,,,,,
tt1250777,"$30,000,000 ","$48,071,303 ",,,,,,,,,,,,,,
tt1251743,"$9,000,000 ","$27,445 ",,,,,,,,,,,,,,
tt1251754,"$4,816 ",,,,,,,,,,,,,,,
tt1251757,"$22,000,000 ","$723,714 ",,,,,,,,,,,,,,
tt1252595,,"EU800,000",,,,,,,,,,,,,,
tt1252596,,,,,,,,,,,,,,,,
tt1253863,"$110,000,000 ","$106,580,051 ",,,,,,,,,,,,,,
tt1253864,"$75,000,000 ","$83,504,017 ",,,,,,,,,,,,,,
tt1254696,"$16,392 ",,,,,,,,,,,,,,,
tt1254978,"$3,883 ",,,,,,,,,,,,,,,
tt1255919,,,,,,,,,,,,,,,,
tt1258123,,,,,,,,,,,,,,,,
tt1258185,,,,,,,,,,,,,,,,
tt1258922,,,,,,,,,,,,,,,,
tt1258972,"$15,000,000 ","$15,634,090 ",,,,,,,,,,,,,,
tt1259521,"$30,000,000 ","$42,073,277 ",,,,,,,,,,,,,,
tt1259528,,,,,,,,,,,,,,,,
tt1259571,"$50,000,000 ","$296,623,634 ",,,,,,,,,,,,,,
tt1260382,,,,,,,,,,,,,,,,
tt1260565,"$172,453 ",,,,,,,,,,,,,,,
tt1260689,,,,,,,,,,,,,,,,
tt1261945,"$100,000,000 ","$95,347,692 ",,,,,,,,,,,,,,
tt1261968,,,,,,,,,,,,,,,,
tt1262416,"$40,000,000 ","$38,180,928 ",,,,,,,,,,,,,,
tt1262426,,,,,,,,,,,,,,,,
tt1262863,"$60,332 ",,,,,,,,,,,,,,,
tt1262981,"$221,210 ",,,,,,,,,,,,,,,
tt1262990,,,,,,,,,,,,,,,,
tt1263670,"$7,000,000 ","$39,462,438 ",,,,,,,,,,,,,,
tt1263682,"$250,000 ","$67,665 ",,,,,,,,,,,,,,
tt1265990,"$16,000,000 ","$37,300,107 ",,,,,,,,,,,,,,
tt1266029,"$1,445,366 ",,,,,,,,,,,,,,,
tt1266583,"$80,000,000 ","$13,588 ",,,,,,,,,,,,,,
tt1267297,"$100,000,000 ","$72,688,614 ",,,,,,,,,,,,,,
tt1268799,"$19,000,000 ","$35,033,759 ",,,,,,,,,,,,,,
tt1268970,"$8,000,000 ",,,,,,,,,,,,,,,
tt1268987,,,,,,,,,,,,,,,,
tt1270113,"$1,000,000 ",,,,,,,,,,,,,,,
tt1270114,,,,,,,,,,,,,,,,
tt1270262,,"EU15,000,000",,,,,,,,,,,,,,
tt1270277,"$13,114 ",,,,,,,,,,,,,,,
tt1270286,"$1,000,000 ","$3,773,863 ",,,,,,,,,,,,,,
tt1270761,"$25,000,000 ","$24,042,490 ",,,,,,,,,,,,,,
tt1270797,,,,,,,,,,,,,,,,
tt1270798,"$160,000,000 ","$146,408,305 ",,,,,,,,,,,,,,
tt1270835,"$800,000 ","$62,000 ",,,,,,,,,,,,,,
tt1273219,"$650,000 ","$3,506 ",,,,,,,,,,,,,,
tt1273241,,,,,,,,,,,,,,,,
tt1273678,"$28,000,000 ","$24,268,828 ",,,,,,,,,,,,,,
tt1274295,"$1,286,143 ",,,,,,,,,,,,,,,
tt1274300,"$20,000,000 ","$277,943 ",,,,,,,,,,,,,,
tt1275863,"$2,425,386 ",,,,,,,,,,,,,,,
tt1276104,"$30,000,000 ","$66,486,205 ",,,,,,,,,,,,,,
tt1276105,"$3,800,000 ","$102,645 ",,,,,,,,,,,,,,
tt1276962,"$1,500,000 ",,,,,,,,,,,,,,,
tt1276996,"$27,390 ",,,,,,,,,,,,,,,
tt1277736,"$206,813 ",,,,,,,,,,,,,,,
tt1277936,"$52,476 ",,,,,,,,,,,,,,,
tt1277953,"$145,000,000 ","$216,391,482 ",,,,,,,,,,,,,,
tt1278340,"$800,000 ","$41,709 ",,,,,,,,,,,,,,
tt1278379,"$538,808 ",,,,,,,,,,,,,,,
tt1278447,"$1,954 ",,,,,,,,,,,,,,,
tt1279083,"$120,555 ",,,,,,,,,,,,,,,
tt1279111,,,,,,,,,,,,,,,,
tt1279935,"$55,000,000 ","$98,711,404 ",,,,,,,,,,,,,,
tt1280011,"$96,396 ",,,,,,,,,,,,,,,
tt1280015,"$2,367 ",,,,,,,,,,,,,,,
tt1280558,,,,,,,,,,,,,,,,
tt1280725,"$1,000,000 ",,,,,,,,,,,,,,,
tt1281374,,,,,,,,,,,,,,,,
tt1282041,,,,,,,,,,,,,,,,
tt1282046,"$3,000,000 ","$73,678 ",,,,,,,,,,,,,,
tt1282140,"$8,000,000 ","$58,401,464 ",,,,,,,,,,,,,,
tt1283887,"$5,000,000 ",,,,,,,,,,,,,,,
tt1283976,"$1,000,000 ",,,,,,,,,,,,,,,
tt1284592,,,,,,,,,,,,,,,,
tt1285016,"$40,000,000 ","$96,962,694 ",,,,,,,,,,,,,,
tt1285241,"$16,700,000 ","$3,680,306 ",,,,,,,,,,,,,,
tt1285252,"$10,000 ","$65,241 ",,,,,,,,,,,,,,
tt1285309,"$5,000,000 ","$1,474,508 ",,,,,,,,,,,,,,
tt1286537,"$4,417,124 ",,,,,,,,,,,,,,,
tt1286798,"$302,703 ",,,,,,,,,,,,,,,
tt1286800,"$267,045 ",,,,,,,,,,,,,,,
tt1286821,"$944,527 ",,,,,,,,,,,,,,,
tt1287468,"$85,000,000 ","$43,585,753 ",,,,,,,,,,,,,,
tt1287878,"$1,300,000,000 ","$355,044 ",,,,,,,,,,,,,,
tt1288558,"$17,000,000 ","$54,239,856 ",,,,,,,,,,,,,,
tt1288644,,,,,,,,,,,,,,,,
tt1289401,"$144,000,000 ","$128,344,089 ",,,,,,,,,,,,,,
tt1289406,"$7,300,000 ","$1,818,681 ",,,,,,,,,,,,,,
tt1289419,"$2,592,808 ",,,,,,,,,,,,,,,
tt1290082,"$48,381 ",,,,,,,,,,,,,,,
tt1290138,,,,,,,,,,,,,,,,
tt1291150,"$125,000,000 ","$191,204,754 ",,,,,,,,,,,,,,
tt1291465,"$1,436,397 ",,,,,,,,,,,,,,,
tt1291549,"$5,000,000 ","$31,649 ",,,,,,,,,,,,,,
tt1291570,,,,,,,,,,,,,,,,
tt1291584,"$25,000,000 ","$13,657,115 ",,,,,,,,,,,,,,
tt1291652,"$188,870 ",,,,,,,,,,,,,,,
tt1292566,"$38,000,000 ","$46,813,366 ",,,,,,,,,,,,,,
tt1292648,,"EU1,400,000",,,,,,,,,,,,,,
tt1293751,"$7,900 ",,,,,,,,,,,,,,,
tt1293842,,,,,,,,,,,,,,,,
tt1293847,"$85,000,000 ","$44,898,413 ",,,,,,,,,,,,,,
tt1294161,"$24,705 ",,,,,,,,,,,,,,,
tt1294164,"$2,500,000 ","$173,783 ",,,,,,,,,,,,,,
tt1294182,"$2,000,000 ","$32,208 ",,,,,,,,,,,,,,
tt1294212,"$200,000 ",,,,,,,,,,,,,,,
tt1294213,"$15,000,000 ","$4,360,548 ",,,,,,,,,,,,,,
tt1294226,"$20,000,000 ","$62,950,384 ",,,,,,,,,,,,,,
tt1294688,"$98,986 ",,,,,,,,,,,,,,,
tt1294970,,,,,,,,,,,,,,,,
tt1295068,"$73,213 ",,,,,,,,,,,,,,,
tt1296373,"$60,000 ","$40,557 ",,,,,,,,,,,,,,
tt1296898,"$25,517 ",,,,,,,,,,,,,,,
tt1298540,,,,,,,,,,,,,,,,
tt1298649,"$68,000,000 ","$35,353,000 ",,,,,,,,,,,,,,
tt1300155,,,,,,,,,,,,,,,,
tt1300851,"$8,000,000 ","$10,269,307 ",,,,,,,,,,,,,,
tt1300854,"$200,000,000 ","$409,013,994 ",,,,,,,,,,,,,,
tt1301130,"$200,000 ","$215,185 ",,,,,,,,,,,,,,
tt1302011,"$150,000,000 ","$165,249,063 ",,,,,,,,,,,,,,
tt1302067,"$80,000,000 ","$100,246,011 ",,,,,,,,,,,,,,
tt1303803,"$531,806 ",,,,,,,,,,,,,,,
tt1305583,"$14,000,000 ","$20,246,959 ",,,,,,,,,,,,,,
tt1305587,"$500,000 ","$10,087 ",,,,,,,,,,,,,,
tt1305591,"$150,000,000 ","$21,379,315 ",,,,,,,,,,,,,,
tt1305592,"$8,580 ",,,,,,,,,,,,,,,
tt1305871,,"EU170,000",,,,,,,,,,,,,,
tt1306980,"$8,000,000 ","$35,014,192 ",,,,,,,,,,,,,,
tt1307068,"$10,000,000 ","$6,619,173 ",,,,,,,,,,,,,,
tt1307926,"$2,450,000 ","$178,739 ",,,,,,,,,,,,,,
tt1308165,"$11,175 ",,,,,,,,,,,,,,,
tt1308728,,,,,,,,,,,,,,,,
tt1308729,"$55,000,000 ","$9,483,821 ",,,,,,,,,,,,,,
tt1308756,,,,,,,,,,,,,,,,
tt1311060,"$172,344 ",,,,,,,,,,,,,,,
tt1311067,"$15,000,000 ","$33,392,973 ",,,,,,,,,,,,,,
tt1311071,"$1,029,949 ",,,,,,,,,,,,,,,
tt1311075,,"EU2,300,000",,,,,,,,,,,,,,
tt1312254,"$11,108 ",,,,,,,,,,,,,,,
tt1313104,"$857,005 ",,,,,,,,,,,,,,,
tt1313139,"$364,875 ",,,,,,,,,,,,,,,
tt1314228,"$58,000,000 ","$29,580,087 ",,,,,,,,,,,,,,
tt1314269,"$3,600,000 ",,,,,,,,,,,,,,,
tt1314274,"$200,000 ",,,,,,,,,,,,,,,
tt1314645,"$155,000 ",,,,,,,,,,,,,,,
tt1314652,"$149,757 ",,,,,,,,,,,,,,,
tt1314655,"$10,000,000 ","$33,583,175 ",,,,,,,,,,,,,,
tt1315981,"$7,000,000 ","$9,166,863 ",,,,,,,,,,,,,,
tt1316037,"$10,000 ",,,,,,,,,,,,,,,
tt1316622,"$4,821 ",,,,,,,,,,,,,,,
tt1318001,"$1,000,000 ","$22,878 ",,,,,,,,,,,,,,
tt1318022,"$2,754 ",,,,,,,,,,,,,,,
tt1318514,"$93,000,000 ","$176,760,185 ",,,,,,,,,,,,,,
tt1319716,"$10,000,000 ",,,,,,,,,,,,,,,
tt1319722,"$85,789 ",,,,,,,,,,,,,,,
tt1319726,"$453,483 ",,,,,,,,,,,,,,,
tt1319744,"$282,448 ",,,,,,,,,,,,,,,
tt1320103,"$2,876 ",,,,,,,,,,,,,,,
tt1320236,,,,,,,,,,,,,,,,
tt1320239,"$10,000,000 ","$4,833 ",,,,,,,,,,,,,,
tt1320244,"$1,800,000 ","$41,034,350 ",,,,,,,,,,,,,,
tt1320253,"$80,000,000 ","$103,068,524 ",,,,,,,,,,,,,,
tt1320261,"$112,000,000 ","$42,779,261 ",,,,,,,,,,,,,,
tt1320352,,,,,,,,,,,,,,,,
tt1321509,"$20,000,000 ","$42,739,347 ",,,,,,,,,,,,,,
tt1321511,"$30,000,000 ","$2,162,593 ",,,,,,,,,,,,,,
tt1321860,"$21,000,000 ","$970,816 ",,,,,,,,,,,,,,
tt1322257,,,,,,,,,,,,,,,,
tt1322264,"$1,000,000 ","$7,351 ",,,,,,,,,,,,,,
tt1322269,"$25,000,000 ","$37,738,503 ",,,,,,,,,,,,,,
tt1322282,"$8,992 ",,,,,,,,,,,,,,,
tt1322312,"$32,000,000 ","$17,804,299 ",,,,,,,,,,,,,,
tt1322313,"$87,875 ",,,,,,,,,,,,,,,
tt1322362,"$300,000 ","$11,568 ",,,,,,,,,,,,,,
tt1322393,"$986,472 ",,,,,,,,,,,,,,,
tt1323044,"$3,000,000 ",,,,,,,,,,,,,,,
tt1323045,"$243,390 ",,,,,,,,,,,,,,,
tt1323594,"$69,000,000 ","$251,513,985 ",,,,,,,,,,,,,,
tt1324055,"$310,900 ",,,,,,,,,,,,,,,
tt1324059,"$717,977 ",,,,,,,,,,,,,,,
tt1324078,"$23,437 ",,,,,,,,,,,,,,,
tt1324999,"$110,000,000 ","$281,287,133 ",,,,,,,,,,,,,,
tt1325004,"$68,000,000 ","$300,531,751 ",,,,,,,,,,,,,,
tt1325014,,,,,,,,,,,,,,,,
tt1326204,"$170,295 ",,,,,,,,,,,,,,,
tt1326831,"$26,185 ",,,,,,,,,,,,,,,
tt1327035,"$60,000,000 ","$10,950 ",,,,,,,,,,,,,,
tt1327194,"$25,000,000 ","$60,457,138 ",,,,,,,,,,,,,,
tt1327601,"$3,000,000 ",,,,,,,,,,,,,,,
tt1327628,"$31,313 ",,,,,,,,,,,,,,,
tt1327726,"$52,450 ",,,,,,,,,,,,,,,
tt1327773,"$30,000,000 ","$116,632,095 ",,,,,,,,,,,,,,
tt1327820,"$19,525 ",,,,,,,,,,,,,,,
tt1328634,"$981,866 ",,,,,,,,,,,,,,,
tt1328913,"$7,000,000 ","$514,522 ",,,,,,,,,,,,,,
tt1329177,,,,,,,,,,,,,,,,
tt1329457,,"EU11,500,000",,,,,,,,,,,,,,
tt1330018,,,,,,,,,,,,,,,,
tt1331064,"$1,269,361 ",,,,,,,,,,,,,,,
tt1332021,,,,,,,,,,,,,,,,
tt1332100,"$22,346 ",,,,,,,,,,,,,,,
tt1333117,,,,,,,,,,,,,,,,
tt1333125,"$6,000,000 ","$8,828,771 ",,,,,,,,,,,,,,
tt1333631,,,,,,,,,,,,,,,,
tt1333667,"$238,632 ",,,,,,,,,,,,,,,
tt1333668,"$160,000 ","$155,984 ",,,,,,,,,,,,,,
tt1334260,"$15,000,000 ","$2,434,652 ",,,,,,,,,,,,,,
tt1334470,"$705,504 ",,,,,,,,,,,,,,,
tt1334510,"$101,543 ",,,,,,,,,,,,,,,
tt1334512,"$40,000,000 ","$33,035,397 ",,,,,,,,,,,,,,
tt1334537,"$406,943 ",,,,,,,,,,,,,,,
tt1334553,"$500,000 ","$48,430 ",,,,,,,,,,,,,,
tt1334558,,,,,,,,,,,,,,,,
tt1335975,"$175,000,000 ","$38,362,475 ",,,,,,,,,,,,,,
tt1336608,"$75,000,000 ","$38,518,613 ",,,,,,,,,,,,,,
tt1336617,"$7,000,000 ","$7,455,447 ",,,,,,,,,,,,,,
tt1337032,"$5,000,000 ",,,,,,,,,,,,,,,
tt1337051,,"EU800,000",,,,,,,,,,,,,,
tt1338592,"$200,000 ",,,,,,,,,,,,,,,
tt1338687,"$24,489 ",,,,,,,,,,,,,,,
tt1339268,"$46,505 ",,,,,,,,,,,,,,,
tt1339635,"$10,068 ",,,,,,,,,,,,,,,
tt1339660,,,,,,,,,,,,,,,,
tt1340107,"$1,008,098 ",,,,,,,,,,,,,,,
tt1340123,,,,,,,,,,,,,,,,
tt1340138,"$155,000,000 ","$89,760,956 ",,,,,,,,,,,,,,
tt1340773,"$10,822 ",,,,,,,,,,,,,,,
tt1341167,"$304,137 ",,,,,,,,,,,,,,,
tt1341188,"$120,000,000 ","$30,212,620 ",,,,,,,,,,,,,,
tt1341340,"$2,500,000 ",,,,,,,,,,,,,,,
tt1341341,"$21,666 ",,,,,,,,,,,,,,,
tt1341718,,,,,,,,,,,,,,,,
tt1342122,"$500,000 ","$158,233 ",,,,,,,,,,,,,,
tt1343092,"$105,000,000 ","$144,840,419 ",,,,,,,,,,,,,,
tt1343097,,"EU4,000,000",,,,,,,,,,,,,,
tt1343110,"$6,188 ",,,,,,,,,,,,,,,
tt1343362,"$213,525 ",,,,,,,,,,,,,,,
tt1343727,"$35,000,000 ","$13,414,714 ",,,,,,,,,,,,,,
tt1344337,"$7,500,000 ","$12,746 ",,,,,,,,,,,,,,
tt1345777,,,,,,,,,,,,,,,,
tt1345836,"$250,000,000 ","$448,139,099 ",,,,,,,,,,,,,,
tt1347194,,,,,,,,,,,,,,,,
tt1348318,"$3,000,000 ","$2,968 ",,,,,,,,,,,,,,
tt1349451,"$70,931 ",,,,,,,,,,,,,,,
tt1351105,"$8,426 ",,,,,,,,,,,,,,,
tt1351685,"$195,000,000 ","$65,187,603 ",,,,,,,,,,,,,,
tt1352824,"$11,000,000 ","$3,074,838 ",,,,,,,,,,,,,,
tt1352852,"$189,506 ",,,,,,,,,,,,,,,
tt1355631,"$28,000,000 ","$15,425,870 ",,,,,,,,,,,,,,
tt1355644,"$110,000,000 ","$100,014,699 ",,,,,,,,,,,,,,
tt1355683,"$53,000,000 ","$62,575,678 ",,,,,,,,,,,,,,
tt1356392,"$4,000,000 ",,,,,,,,,,,,,,,
tt1356763,"$83,894 ",,,,,,,,,,,,,,,
tt1356864,"$408,719 ",,,,,,,,,,,,,,,
tt1360860,"$106,662 ",,,,,,,,,,,,,,,
tt1361313,"$7,000,000 ","$453,079 ",,,,,,,,,,,,,,
tt1361318,,,,,,,,,,,,,,,,
tt1361558,,,,,,,,,,,,,,,,
tt1361809,"$160,000,000 ",,,,,,,,,,,,,,,
tt1362045,,,,,,,,,,,,,,,,
tt1362058,,,,,,,,,,,,,,,,
tt1362518,"$102,057 ",,,,,,,,,,,,,,,
tt1363468,"$5,958 ",,,,,,,,,,,,,,,
tt1365030,,,,,,,,,,,,,,,,
tt1365050,"$6,000,000 ","$83,861 ",,,,,,,,,,,,,,
tt1365483,"$10,000,000 ","$2,560 ",,,,,,,,,,,,,,
tt1365519,,,,,,,,,,,,,,,,
tt1366344,"$30,538,669 ",,,,,,,,,,,,,,,
tt1366409,"$371,352 ",,,,,,,,,,,,,,,
tt1368440,"$353,468 ",,,,,,,,,,,,,,,
tt1370429,,,,,,,,,,,,,,,,
tt1371081,"$350,000 ","$28,449 ",,,,,,,,,,,,,,
tt1371111,"$102,000,000 ","$27,108,272 ",,,,,,,,,,,,,,
tt1371150,"$19,800,000 ","$34,290,142 ",,,,,,,,,,,,,,
tt1371155,"$7,200,000 ","$1,094,798 ",,,,,,,,,,,,,,
tt1371619,,,,,,,,,,,,,,,,
tt1372681,,,,,,,,,,,,,,,,
tt1372686,"$756,452 ",,,,,,,,,,,,,,,
tt1372746,"$10,501 ",,,,,,,,,,,,,,,
tt1373156,"$262,511 ",,,,,,,,,,,,,,,
tt1373406,,,,,,,,,,,,,,,,
tt1374989,"$28,000,000 ","$10,907,291 ",,,,,,,,,,,,,,
tt1374992,"$60,000,000 ","$102,118 ",,,,,,,,,,,,,,
tt1375666,"$160,000,000 ","$292,576,195 ",,,,,,,,,,,,,,
tt1375670,"$80,000,000 ","$162,001,186 ",,,,,,,,,,,,,,
tt1375789,"$1,578,996 ",,,,,,,,,,,,,,,
tt1376195,"CAD 10,000,000",,,,,,,,,,,,,,,
tt1376213,"$25,000,000 ","$4,756 ",,,,,,,,,,,,,,
tt1376233,"$10,373 ",,,,,,,,,,,,,,,
tt1377278,,"EU1,000,000",,,,,,,,,,,,,,
tt1378274,"$150,000 ",,,,,,,,,,,,,,,
tt1379177,"$800,000 ","$166,980 ",,,,,,,,,,,,,,
tt1379182,"$110,248 ",,,,,,,,,,,,,,,
tt1379222,,"EU2,800,000",,,,,,,,,,,,,,
tt1379734,"$200,000 ",,,,,,,,,,,,,,,
tt1380279,,,,,,,,,,,,,,,,
tt1380799,,,,,,,,,,,,,,,,
tt1381404,"$2,000,000 ","$5,132,442 ",,,,,,,,,,,,,,
tt1381418,,,,,,,,,,,,,,,,
tt1381505,,,,,,,,,,,,,,,,
tt1383251,,,,,,,,,,,,,,,,
tt1384927,,"EU3,800,000",,,,,,,,,,,,,,
tt1385824,"$31,831 ",,,,,,,,,,,,,,,
tt1385826,"$50,200,000 ","$62,495,645 ",,,,,,,,,,,,,,
tt1385912,"$13,000,000 ","$51,733,921 ",,,,,,,,,,,,,,
tt1385956,"$869,838 ",,,,,,,,,,,,,,,
tt1386588,"$100,000,000 ","$119,219,978 ",,,,,,,,,,,,,,
tt1386654,,,,,,,,,,,,,,,,
tt1386697,"$175,000,000 ","$325,100,054 ",,,,,,,,,,,,,,
